message_id,user_id,action_name,channel,send_time,open_time,click_time,conversion_time,experiment_id
8d78c14c-aa40-4d38-ae80-6c7ccd29a440,b97163de-4ad1-5c72-b3d2-d3d786d07326,complete_onboarding,in_app,2026-04-30 05:43:19+00:00,2026-04-30 06:43:19+00:00,,,
32c51291-377a-426a-98b7-7a6e1e5307f9,e3c5f824-9653-5968-8782-57a8cb65a8f2,send_reengagement_message,in_app,2026-04-30 09:54:10+00:00,,,,
08e92e58-5b86-4afd-b76b-e449f1e532bf,14be18d2-4bab-5761-b539-6eab4716ce7a,send_reengagement_message,email,2026-05-22 22:37:22+00:00,,,,
4f8657a3-826f-4468-856a-eb0f4d290f16,84f8f083-372b-5872-b012-986f9ebec92d,send_reengagement_message,push,2026-04-26 01:50:19+00:00,,,,
8e62df8a-b5f9-447b-a84a-60ce9fc33680,9a7478cc-93e2-5737-84fd-b8551a7d8984,complete_onboarding,email,2026-04-10 12:34:56+00:00,,,,
42db8f60-c384-4a42-95eb-64d5fee1d3ee,c31a4d7d-f6f7-5dbc-abe8-40701bf34301,complete_onboarding,in_app,2026-04-01 14:02:28+00:00,,,,
c154eb9d-20f1-490d-9f1c-6dfef6fb6038,58787f61-e4cf-514e-a896-d990ba049fbf,send_reengagement_message,in_app,2026-04-07 14:18:06+00:00,,,,
0feb3eed-da5e-418f-bf57-511d996c6212,c993aad0-c33b-5914-995c-8311b1dcb1cf,send_reengagement_message,push,2026-05-28 22:43:21+00:00,,,,
e63c775e-b503-41ed-81a6-ebd41abde15c,a941e836-0a79-5a68-92f9-2a7d9c781aff,complete_onboarding,in_app,2026-04-29 22:16:31+00:00,,,,
a3c54478-6624-440f-b7a6-d70e1329a434,23d4583a-8cd4-51c0-92d2-d18753b4adde,send_reengagement_message,in_app,2026-05-09 10:14:25+00:00,,,,
d64439b6-4fdd-48ff-8156-c3d872ea7690,eea22772-8da6-508b-9ee1-d05be784bf3d,send_reengagement_message,push,2026-04-22 18:23:52+00:00,2026-04-24 06:23:52+00:00,,,
0dc40d66-c45f-40ad-81c5-aa184a90efd5,0fd3b4a7-6ae5-5bab-9b27-31bbfb22d08b,complete_onboarding,in_app,2026-05-02 18:29:34+00:00,,,,
0399ecec-b150-40ce-9718-a0d6165fabb2,16a9fd4f-b49d-5012-8456-ac70aa9be1e9,send_reengagement_message,email,2026-05-02 15:13:49+00:00,2026-05-04 02:13:49+00:00,,,
6c9d7e3b-09fb-48fa-807c-78a3f3fc84f2,90d995fb-841e-5d69-a4bb-a4072118637d,complete_onboarding,push,2026-04-06 14:17:37+00:00,,,,
e8352c7d-4827-4d68-8ade-9120a11b2fee,03a3fc85-5e22-5ae0-b2a6-049a2681be8c,send_reengagement_message,push,2026-04-26 01:57:38+00:00,2026-04-27 08:57:38+00:00,,,
b9a182f2-c3ca-4df2-bb8b-bfe58dfaa63e,4f215547-bc6a-54b6-96c3-14de03d686aa,complete_onboarding,in_app,2026-03-22 16:18:25+00:00,2026-03-24 02:18:25+00:00,2026-03-24 02:45:25+00:00,,
e298ccbe-fcf9-4899-82a5-1c53db5aa713,0b6530e0-bdcf-5c20-8886-70bc7fd5628a,send_reengagement_message,push,2026-04-01 08:34:36+00:00,,,,
c35ac248-8b9f-4503-9dc1-cdd6514075ef,bba0985d-42bf-59aa-ae7d-c56ba9dfbb19,complete_onboarding,email,2026-04-14 06:23:31+00:00,,,,
8b02136f-08e7-4c02-92d8-2c91a017b33b,cc3b6de8-1426-5d98-8eb6-ca8f5d43e03e,complete_onboarding,in_app,2026-03-11 09:40:51+00:00,2026-03-11 15:40:51+00:00,,,
18bc7911-de70-4130-bb58-8e637ed20a69,76f32d5d-a5c0-5278-bc4a-2629a8180174,send_reengagement_message,push,2026-05-24 05:19:48+00:00,,,,
e02ec8c4-6daf-4ac1-82a7-d364fae0aae5,7a9e174f-0889-5f14-a7ad-0a7ced67b9ec,send_reengagement_message,email,2026-05-22 02:33:24+00:00,,,,
565bf71f-de27-4710-85e0-00e47a3ac21c,650ccdbc-cd8c-5e32-84e1-447cdf614852,complete_onboarding,in_app,2026-03-26 02:18:49+00:00,,,,
7a884fc7-0f90-495f-902a-a3cfe8bd1c0e,bbfb57da-47df-56d9-bc1d-494f8745d808,send_reengagement_message,push,2026-05-08 14:02:09+00:00,,,,
cae44d78-793d-48b2-a965-f6a28270063d,e988c487-5e6d-567e-9f2f-6a99b43cd611,send_reengagement_message,push,2026-04-06 09:37:08+00:00,,,,
97542693-b5ab-4988-a9d9-4790492b87eb,bb2a5e34-323d-5568-a788-cf1f2476f9ab,complete_onboarding,email,2026-04-28 07:23:34+00:00,2026-04-28 08:23:34+00:00,2026-04-28 08:41:34+00:00,,
e9b0334e-cac1-4f31-81f0-1896fc918d34,50fd8e8a-3ddd-5947-b40f-cf81899605f3,complete_onboarding,email,2026-04-24 08:03:56+00:00,,,,
aabe084a-2b7a-4b5b-8f9c-44f3336e536f,14d27e13-82ca-5cf1-95d3-f1850047d202,send_reengagement_message,push,2026-03-30 16:28:30+00:00,,,,
a5c6a522-3e58-472f-8b21-57ad893dbfe7,e929c47b-9a39-55a8-a07f-eb58017c8097,send_reengagement_message,email,2026-05-31 23:28:32+00:00,2026-06-02 06:28:32+00:00,,,
f4e6a2a9-5746-4d54-8da8-11b756071b8d,54f02b1a-f482-568c-9ec4-696b31f27244,send_reengagement_message,email,2026-04-25 18:03:29+00:00,,,,
af78d301-21b3-4af8-9ada-85054df4c931,6ecff957-50b9-52f4-b240-fc6b58fa6884,complete_onboarding,email,2026-05-07 15:00:29+00:00,,,,
524feee5-58aa-4988-bd99-7d83ffb5fb25,d619668d-46b8-5173-b0b0-b6f1cb64b3c3,send_reengagement_message,email,2026-05-11 18:38:00+00:00,,,,
4e427ef3-52a4-41a3-a55b-bb3b9c9570ca,396ca7d4-6801-530d-bedd-b7ef65add8e8,send_reengagement_message,email,2026-05-18 17:00:10+00:00,2026-05-19 01:00:10+00:00,,,
a240a519-4e3a-412e-9137-a7525ca93cf2,890c1a16-2568-5f26-8886-9558a8387d0b,complete_onboarding,push,2026-04-28 10:23:35+00:00,,,,
d0b6d5be-b554-4c7d-9610-11a896ba2ed4,f289d90e-2085-5c3b-b37e-94949747f642,complete_onboarding,push,2026-03-20 10:19:17+00:00,2026-03-20 23:19:17+00:00,,,
fc3ced7a-220f-4881-a01c-770859361f84,5015807f-9463-5309-81d2-c57de67f8002,complete_onboarding,email,2026-04-01 02:37:41+00:00,,,,
4ac49721-2b58-4cb9-acdb-806600bad1c1,41edb944-92bf-5a13-bf32-ef26a530548d,complete_onboarding,email,2026-04-08 04:53:22+00:00,,,,
b76dde0d-5219-4631-9bbb-fe83a42b758a,4d413292-cc70-52a7-a775-883b0bb393a2,send_reengagement_message,email,2026-04-29 08:20:33+00:00,,,,
b260b4d8-7ea0-4f88-80e9-4a7b41e3521b,c3eefba9-eaa8-5ea6-9ea8-aae6096a9773,send_reengagement_message,email,2026-03-29 00:32:19+00:00,,,,
72ccd58e-6854-4b54-bb77-2e0a2a55116f,8d3c19c7-0332-56c8-ad69-1b082c9033c6,send_reengagement_message,email,2026-05-02 17:07:07+00:00,2026-05-02 18:07:07+00:00,,,
6c681ef6-c32c-49a2-a6b3-064a4ecad89b,946b304f-64bf-5072-b07a-1d7c12944f6e,complete_onboarding,push,2026-03-17 15:30:11+00:00,,,,
1a97831c-c1de-478f-8a5a-19bc9202a25b,d3e4645a-3bfb-58ec-823e-cf8a8250c913,complete_onboarding,push,2026-04-27 07:01:48+00:00,,,,
35ce286b-1266-4d4e-91e0-e765e565186b,343a180f-8098-55a1-b41d-07180c7d4025,complete_onboarding,push,2026-04-23 03:07:43+00:00,2026-04-23 07:07:43+00:00,,,
e98c53a6-bc6b-456b-a620-f74d83cf7e73,f0458768-9a9a-5902-8961-ac03237b26d2,send_reengagement_message,push,2026-05-28 15:42:20+00:00,,,,
0806033e-4f7c-4f64-8300-1a96b43c028b,69de2c69-0869-5e44-8871-cebff35cd4e3,complete_onboarding,in_app,2026-04-27 09:19:33+00:00,,,,
60e80800-01e1-42ec-aafa-381a54e6a6dd,e4aa26cb-55d5-55c2-91f7-4fd50f5a55a7,complete_onboarding,email,2026-04-01 07:09:35+00:00,,,,
477a5da1-bb51-483f-b06a-9971b5a0d328,2d6690b2-80f4-5417-b67c-68aa1bf58193,send_reengagement_message,email,2026-05-31 18:11:45+00:00,,,,
3e3fdc60-62b3-427c-a770-f2d517d97f45,3139e0b2-b2eb-5b1e-9e57-7bc1506eb810,complete_onboarding,in_app,2026-04-04 08:22:04+00:00,,,,
20d84a24-2524-4f26-a275-c67f6aac1cbd,140a5cc9-3d70-5e0a-bcc9-95de78cefc37,complete_onboarding,email,2026-03-29 11:33:59+00:00,,,,
eee2b706-f88f-4e92-b4da-e0aa91019118,07234249-5754-54cd-b00a-42b999b54371,complete_onboarding,in_app,2026-05-08 11:34:01+00:00,,,,
bd6233da-eda5-495e-9d75-911fce593861,a892dca6-2136-5761-b5b7-6322a9c5b580,complete_onboarding,push,2026-04-01 13:28:51+00:00,,,,
579f2325-90a1-439a-8f35-fa77d14f136b,5f2c34da-8606-51cf-aed2-8a1d5a5e8046,send_reengagement_message,in_app,2026-03-31 06:25:26+00:00,2026-04-01 05:25:26+00:00,,,
4662890d-9495-42dc-8353-719eaaea1947,1919a46b-3242-5f97-a955-16760d67532f,send_reengagement_message,push,2026-04-27 09:35:02+00:00,2026-04-29 07:35:02+00:00,,,
cc4c6467-c4e5-4566-b109-4d3f418e1a2a,9e7d83d1-9c7d-5af1-8982-32d9123d006f,complete_onboarding,email,2026-04-30 21:38:44+00:00,,,,
53d10c73-ad7c-48ab-bfd4-1b1aa9e67332,f203ef2a-ed75-5535-80ed-457d4cb81983,send_reengagement_message,push,2026-04-08 01:45:51+00:00,,,,
57b57a53-ec09-48b6-b59f-1129dd987cb8,791094a8-d4c1-560a-bd27-b33c6aa157c1,complete_onboarding,email,2026-04-07 22:37:45+00:00,,,,
35b95b75-95b2-4358-9900-6b131287da23,77b99a34-f561-5ea6-928a-7ee9d877a2da,send_reengagement_message,in_app,2026-04-03 23:08:59+00:00,,,,
d0a6bfe6-9a91-4e2b-b84b-b6151538ed3c,3732fa0b-ce2e-52ab-99b2-2466f84bc1e4,send_reengagement_message,push,2026-05-12 08:48:27+00:00,,,,
3c49ee1b-ce9d-4e0d-98dc-4b260c70f7bc,5db0fa1d-bb40-5a44-af77-4b27ffa33de2,complete_onboarding,push,2026-04-08 19:46:01+00:00,,,,
77342bfa-b667-4fd4-a09e-bcecc218ffe0,7779dfba-d3c3-5806-bb46-f695c35e27df,complete_onboarding,push,2026-03-29 18:48:17+00:00,,,,
4b795251-433e-4063-9e8a-5f211f5af87a,9f7cee05-1b06-5e28-93b2-b912b923f104,complete_onboarding,push,2026-03-22 15:45:41+00:00,,,,
e8e846d9-30bd-4b37-b54c-d9d0740c127c,a5692f6c-ce51-5017-954d-51953b021132,send_reengagement_message,in_app,2026-05-03 22:48:41+00:00,,,,
07395d3d-b4b8-4bac-a576-7b963364092e,c4e6defb-1365-52f0-902a-defc337babd0,send_reengagement_message,email,2026-05-11 05:12:42+00:00,,,,
9f49be4b-d108-4130-a185-3388449b2958,a06708a1-545b-51d8-b968-7486973be4e0,send_reengagement_message,email,2026-05-29 21:08:47+00:00,,,,
1cf89539-b912-49d6-a26e-d6b3a0e1bbe1,76e690b8-65df-565f-8aa7-6cf7e94e92fe,send_reengagement_message,push,2026-04-25 03:55:23+00:00,2026-04-25 20:55:23+00:00,2026-04-25 21:47:23+00:00,,
4ce49ca6-91c9-4edd-a50c-c7cd1b3f54df,c5dfff90-fe8e-5e80-a36d-31a29c66ed52,send_reengagement_message,in_app,2026-04-06 02:05:57+00:00,,,,
53d4bb5d-5232-4cc6-a49e-dcaed1346882,672c9ce5-bef7-585c-8060-df41de43c558,complete_onboarding,email,2026-05-03 10:54:53+00:00,,,,
85f3c975-2575-430c-9738-5e1e4ac7ff53,caff0515-cb19-5e39-9d43-d9df84ad1476,complete_onboarding,email,2026-04-19 10:53:21+00:00,,,,
5f57b879-75fa-49c9-ad8c-6357a924ee9f,cd9543d0-0f11-5aa4-9143-4a6aa12700d5,complete_onboarding,in_app,2026-03-13 17:00:25+00:00,,,,
f03ddf7d-bfbd-4564-a58d-75f5d2183ff3,3ae6e71e-ac3f-502f-bfc9-ed6224de994f,complete_onboarding,push,2026-03-28 13:16:43+00:00,,,,
4749568d-8ccb-447f-97ce-ba24684ace26,b9e7ff0a-128a-5bf6-8f96-3eebfbb8c3e8,complete_onboarding,email,2026-04-28 23:32:57+00:00,,,,
da47b6a6-55b1-4226-819d-a50e12fe9c15,e745d1e0-0693-5d11-8e6c-a69f7387e5cb,complete_onboarding,email,2026-04-06 00:43:06+00:00,,,,
ca98d772-c5e6-4564-8952-b322d1cfb85a,7983a0f2-08f4-5ce5-bd52-8f9b6f9850aa,send_reengagement_message,in_app,2026-05-20 12:41:22+00:00,,,,
b97a22e2-debb-4f1d-a237-beb6e5db419b,a663910c-1d4b-51d6-8997-5855b4ef0f6d,complete_onboarding,push,2026-04-02 17:39:50+00:00,,,,
da2f4f9d-affd-4186-b862-7c09ebc62daf,f62c7a99-8b41-5f20-986d-6ca2e2960361,complete_onboarding,in_app,2026-03-26 21:28:15+00:00,,,,
f7f47b50-3dfa-4807-9cab-af1c7c030830,51326bc6-b9e2-5ba1-9265-332eeb4e4786,complete_onboarding,email,2026-03-23 12:42:26+00:00,2026-03-24 18:42:26+00:00,,,
02e11ab4-f9b7-4302-b3dd-fd59e8c2d5a9,92944d26-1610-562e-a63d-842f2c2b171c,complete_onboarding,in_app,2026-04-23 02:12:44+00:00,2026-04-24 10:12:44+00:00,,,
3abe5b9e-0ea2-407f-9a1e-0b873f2fb5ea,385d831b-f2f1-5766-a202-fcfeec40a291,complete_onboarding,in_app,2026-04-19 22:28:38+00:00,,,,
ca2d372b-eb77-4a2f-917f-5fda35a87b19,da6dd4f0-b1ef-5621-8e13-173d18388e1d,complete_onboarding,push,2026-05-03 11:00:42+00:00,,,,
4a8a58a7-70d8-4d07-bf18-dd9ccc95203d,6c2c80d8-b802-5cc4-9f42-b32a9c3bb143,complete_onboarding,push,2026-03-20 19:02:51+00:00,,,,
d1ac0bca-3ef2-4de4-9847-7665e0eea5a2,49ec10f5-170b-5a00-97a6-0b5f146b017c,send_reengagement_message,push,2026-05-20 12:54:45+00:00,2026-05-21 18:54:45+00:00,2026-05-21 19:13:45+00:00,,
117e5c08-6dbf-4292-a50d-369c03c64a56,612841e6-7900-5c1b-a0a6-6bd81ac42666,send_reengagement_message,email,2026-05-19 23:34:15+00:00,,,,
ecdba743-2e29-45d7-bf4d-f442c45c959a,08300bcf-d639-5c4f-8ca3-7de93855f26b,complete_onboarding,push,2026-04-30 07:08:47+00:00,,,,
7a589d37-7fe2-49b6-bc90-b6e5847233a0,474337b0-bcc3-581c-8d49-ef733f32aa5b,complete_onboarding,in_app,2026-04-29 20:16:58+00:00,,,,
bc345bd5-db56-47d6-9ac3-19e768940a71,81614459-831a-5b63-9bf3-e902b99aecf7,complete_onboarding,email,2026-04-21 20:59:33+00:00,,,,
b052e908-6939-4d7d-9bcb-03129eaf8fed,9abaaa70-159c-571c-aa47-a74a4541e6fd,send_reengagement_message,email,2026-04-27 12:54:53+00:00,,,,
90fd7c74-47bf-438a-9e13-bccf9b02cb33,c7feed4b-c511-5c9f-b94c-d38ae996dbf5,send_reengagement_message,email,2026-05-13 15:45:12+00:00,,,,
e8f0f316-e924-43a5-8691-fc057113a41a,43497bbe-5a3b-5aa9-86f5-7050598369ea,complete_onboarding,push,2026-03-26 02:54:47+00:00,,,,
45c25223-b7c9-4b33-8843-63920dd6fb15,f5e780e7-ed4f-5927-bf62-47a85cfd08d1,complete_onboarding,push,2026-04-29 20:53:13+00:00,,,,
9bd61cc8-0430-493f-b2f6-a983b238631a,73255bf5-5187-58e9-949d-3c3703371b51,send_reengagement_message,in_app,2026-05-03 08:09:03+00:00,2026-05-04 02:09:03+00:00,,,
6d66b377-6ac1-4250-866f-4feff9aeb074,6cc88392-8d3c-5042-9660-3f001b8fc088,complete_onboarding,in_app,2026-04-10 21:17:01+00:00,,,,
645ce5d3-1968-4f09-93a3-1acd1ee2a7c8,6a341ca0-8390-58b5-97d4-0e343fc85265,complete_onboarding,in_app,2026-04-15 05:50:06+00:00,,,,
59bc74a7-2ca3-4467-bf51-ca37e99b961d,13e22ec7-cf2e-552a-be23-6db2c0b627c7,complete_onboarding,push,2026-03-09 13:42:21+00:00,,,,
e54460a5-aa74-4fdd-b40b-a818697c3217,9f10c02c-83dc-5c4c-9d09-ffa7bbd2d201,send_reengagement_message,push,2026-04-11 22:30:59+00:00,,,,
e5fa524a-3386-4a0d-ab5f-5a6dd351b5e8,ba451cf9-c761-5fe6-b2b2-d8f96b7811e3,complete_onboarding,push,2026-03-14 21:39:41+00:00,,,,
74ef42ff-1498-4cc2-8b35-1668fb7c4251,964632a8-a52a-5f8d-b6db-7f405637bbd5,complete_onboarding,push,2026-04-06 07:59:59+00:00,,,,
94f041de-c75a-4d23-bfc3-2eb3c133858d,a39c5bfe-f901-559b-b50f-1c5949ba287e,send_reengagement_message,push,2026-05-11 02:52:30+00:00,2026-05-12 22:52:30+00:00,2026-05-12 23:02:30+00:00,,
acb9762e-ff8e-4e0c-a5a4-68d2212f2fd8,563e7551-c2bd-5d60-a6a4-6aab389688d7,complete_onboarding,email,2026-04-21 03:44:02+00:00,,,,
869af99e-5e5d-4eee-80c2-ed1def523747,ec5550bc-2ecb-53a0-abc2-1ee8aa8f7d75,send_reengagement_message,in_app,2026-04-27 12:08:06+00:00,,,,
3cd53f7c-3870-4981-8efe-7de4c2b7c0d7,b8a3df33-c2f5-59d3-b16b-97153b0619d5,complete_onboarding,in_app,2026-05-05 00:00:43+00:00,,,,
2604c892-48fe-4d19-b2e7-a22d5cb2b2c3,bea26999-90b9-5630-aa59-2757dc106ffe,complete_onboarding,in_app,2026-04-15 00:01:50+00:00,,,,
fa141f19-995f-4199-8437-b3cbbc3ad0e3,a33126e8-c696-5994-9862-694d0e223f35,complete_onboarding,push,2026-04-28 18:50:16+00:00,2026-04-28 20:50:16+00:00,2026-04-28 20:53:16+00:00,,
329adf4f-4c5d-47f7-924e-e46161a516fe,ba41ad68-1c26-52b9-80a3-873982ba0daf,complete_onboarding,email,2026-04-19 19:05:35+00:00,2026-04-21 05:05:35+00:00,,,
27a593d0-dd8c-46d9-be23-50285a2ffb05,4364997d-37e4-5adf-b700-25d57bd3160e,send_reengagement_message,email,2026-05-04 00:15:28+00:00,,,,
b13c467d-39ec-4c62-98af-ac0bb0b1d207,da56222a-b947-5cdd-8338-8ceb00baac42,send_reengagement_message,in_app,2026-05-03 04:43:37+00:00,2026-05-05 01:43:37+00:00,,,
6ce31f50-ccb7-4082-a70e-51611e1ff93a,15db2520-2fed-595b-a3d5-263a87a2d583,send_reengagement_message,email,2026-04-01 05:58:39+00:00,,,,
62ff1d51-47d6-47d9-b29c-b7cd7ccb9dfe,e3e5e48f-76e1-50b5-bde2-e7016818f208,send_reengagement_message,in_app,2026-05-03 14:02:48+00:00,,,,
ac6a1688-9213-4bc3-a825-749e6be258a3,a856c982-a872-5344-a542-06de8245a020,send_reengagement_message,email,2026-05-19 20:22:30+00:00,2026-05-21 02:22:30+00:00,,,
258872eb-8e59-474c-b432-1c55000d53dd,6f544f84-0155-5c49-b312-6e33b2f76b17,complete_onboarding,push,2026-04-17 14:17:59+00:00,,,,
2946a439-f203-4f6a-9005-9e0976640d53,1b6af1ad-691b-5182-8c32-0d16e01c7257,send_reengagement_message,in_app,2026-03-28 03:02:02+00:00,,,,
1ad942ab-fa1b-4e07-bc4b-41e6e76eed13,55aa44f2-8ff6-547b-9673-1030162c6894,send_reengagement_message,email,2026-04-18 23:27:30+00:00,2026-04-20 09:27:30+00:00,,,
e5f0ffe7-f27c-4e5d-9804-1876fad16ac4,f816d7b1-6c41-59f5-a7fa-b81ce54f7695,complete_onboarding,in_app,2026-04-06 03:12:13+00:00,,,,
4c5ba61f-660d-42cb-930d-12d8381a020e,deb3a5f6-5d26-5269-91c9-697c0760ac54,complete_onboarding,email,2026-05-13 19:24:52+00:00,,,,
2a1ea8e6-abd7-4412-bcd4-3ac1f63ba246,fc41b5d0-1620-55c0-9aa6-deda167bb5f1,complete_onboarding,in_app,2026-03-21 19:21:06+00:00,,,,
2c7c635d-72cf-483b-bcab-305ffd09e067,33de9eac-4b82-5684-9d80-70f54a89aa92,complete_onboarding,in_app,2026-03-26 01:57:49+00:00,,,,
8d99a337-f655-420e-b982-0909c94f4065,ce60558c-a7d7-59ef-a53a-f3256f34e8b5,complete_onboarding,in_app,2026-04-04 04:31:23+00:00,,,,
bafd1483-63c0-409e-a736-c6c412266e75,dee34152-abee-5a1a-a7ad-b43430a205cc,send_reengagement_message,email,2026-06-02 11:51:14+00:00,2026-06-04 07:51:14+00:00,,,
e46bf0fa-fcc0-405f-abbd-9359569db94f,e5983aec-a983-582b-a4e4-d5846b7e55dc,complete_onboarding,email,2026-05-04 21:14:06+00:00,2026-05-06 00:14:06+00:00,2026-05-06 00:26:06+00:00,,
78bd8bdc-2b5e-49a9-9753-3e10342fb2fd,b6b5a513-0390-5f5d-b353-2c420948ff0a,send_reengagement_message,in_app,2026-03-28 09:27:04+00:00,,,,
50500426-1b7e-4ed7-94b4-0db185fa54c1,239add91-6190-5a83-afb9-de29ef78d9be,send_reengagement_message,push,2026-04-11 03:24:12+00:00,,,,
4023689b-ccae-4326-909a-ecd455a5cff1,69acccbe-d428-5269-8675-79b0fa6e1839,send_reengagement_message,email,2026-05-21 16:41:33+00:00,2026-05-23 03:41:33+00:00,2026-05-23 04:16:33+00:00,,
ed3fb331-2cc9-49b6-84ca-cd7527c2d0db,47362eda-3c8c-5988-80a3-a6bc609c4ee3,complete_onboarding,in_app,2026-03-11 00:32:56+00:00,,,,
55992128-ad65-4365-ac94-4c3791cd7b0e,caea2139-99e0-5e90-8984-32b86afcc8f6,send_reengagement_message,email,2026-05-24 00:59:26+00:00,,,,
dd5ceb22-17c5-4d94-8cf6-d8101bca6716,a07e87fe-eb08-5787-ab41-8e498385811f,send_reengagement_message,email,2026-04-14 09:58:17+00:00,,,,
fcc8577c-fa2d-49ec-8aba-990a0460f303,08731266-ce3c-5036-946c-820fca4b3c90,complete_onboarding,email,2026-05-09 07:37:53+00:00,,,,
c44c7584-b1e0-4629-9227-20d02090f835,42141a09-3fe5-520a-a643-6a5c094673ee,send_reengagement_message,push,2026-04-15 06:11:27+00:00,,,,
5b0cfaf9-b55f-4050-9d57-ca3c372e56d8,da9f04ea-3022-516a-9769-80222ec5174f,complete_onboarding,push,2026-04-05 23:13:42+00:00,,,,
4d60b72a-a3f6-4195-a214-b4a26bb6f989,8f5ea733-b308-5d72-b252-8b91a2174a23,send_reengagement_message,push,2026-05-10 16:08:00+00:00,2026-05-12 14:08:00+00:00,,,
1c9556a5-1ca0-4e6d-8d0f-a9140308eb23,611eadf6-e396-5c08-916c-fa69900fc416,send_reengagement_message,in_app,2026-04-03 17:07:14+00:00,,,,
c4890e1d-70cc-4627-aff4-07db82513282,7dbc8409-dbcf-5087-bf04-b36e26b3d139,send_reengagement_message,email,2026-05-03 10:26:41+00:00,,,,
d2a62c4f-760f-43ea-bd43-dec0c0313489,718cab10-e6d0-5ed7-857a-67c8f00508ac,complete_onboarding,in_app,2026-04-10 20:18:19+00:00,,,,
b0f60a2f-4e75-42ca-8180-265c4097ae11,6cee2f20-764f-5c54-b6d1-b67259b3b077,send_reengagement_message,push,2026-05-19 02:08:06+00:00,2026-05-20 16:08:06+00:00,2026-05-20 16:27:06+00:00,,
3a9da4c3-968c-4363-94e2-c0794f5ab98b,caaad341-549c-5147-a09d-ad16061d762f,send_reengagement_message,in_app,2026-06-02 17:33:09+00:00,,,,
19914782-444e-4401-bdc5-536e7bdfc9ac,37166b19-c54f-553d-aa2b-5aea9b6c4e86,send_reengagement_message,push,2026-04-23 05:36:44+00:00,,,,
4e2a7dc1-b92d-4810-94cd-6ea3a355f5de,31fe79e9-c155-54f8-ad1e-ab6efe25d2e0,send_reengagement_message,in_app,2026-04-23 00:58:34+00:00,2026-04-24 04:58:34+00:00,,,
2217b2f6-74e9-4a15-b87e-a4b3aeb196b4,5eff8510-1b91-5f58-969f-fe78f1b6e626,send_reengagement_message,push,2026-04-23 20:08:21+00:00,,,,
8b439d91-714e-4887-bcfb-025bf6ab37ee,72eecfb0-3273-58dd-9f23-fc86df20af30,send_reengagement_message,in_app,2026-05-21 04:01:02+00:00,,,,
eb6aa5d7-5295-4d52-a007-1e25ac268798,a8cb04d4-42d4-5d9e-a2fc-3811903b7fe6,send_reengagement_message,email,2026-04-17 03:55:58+00:00,,,,
d86ff94d-d1dd-4736-b8c2-8235fc53c3cb,9e192bee-178e-5816-90fa-95d08d5dceda,send_reengagement_message,push,2026-04-06 12:30:24+00:00,,,,
